S0 f*d (MHz*mm),S0 Phase velocity (m/ms),S0 Energy velocity (m/ms),S0 Propagation time (micsec),S0 Coincidence angle (deg),S0 Wavelength/d (),S0 Wavenumber*d (rad),S0 Attenuation*d (Np/m*mm),S1 f*d (MHz*mm),S1 Phase velocity (m/ms),S1 Energy velocity (m/ms),S1 Propagation time (micsec),S1 Coincidence angle (deg),S1 Wavelength/d (),S1 Wavenumber*d (rad),S1 Attenuation*d (Np/m*mm)
1.1016,5.23692024393655,4.98924332208758,20.043119476113,3.75536183006676,4.75392179006586,1.32168461843638,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1022,5.23677858451174,4.98874191625038,20.0451339593774,3.75546356160246,4.75120539331495,1.32244026242691,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1028,5.23663678505893,4.98823993653631,20.0471511539674,3.75556539922214,4.74849182540708,1.32319598268255,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1034,5.23649484746817,4.98773738145117,20.049171067404,3.75566734158512,4.74578108344043,1.32395177879225,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.104,5.23635277025126,4.98723425082732,20.0511937018822,3.75576938977695,4.74307316145947,1.32470765119849,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1046,5.23621055327085,4.98673054396559,20.0532190617376,3.75587154391313,4.74036805474457,1.32546360000271,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1052,5.23606819706761,4.98622625989723,20.0552471523948,3.7559738036221,4.73766575919979,1.32621962513473,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1058,5.23592570150523,4.98572139791903,20.0572779782157,3.75607616901859,4.7349662701259,1.32697572669562,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1064,5.23578306576781,4.98521595759651,20.0593115424858,3.75617864070561,4.73226958221964,1.32773190495891,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.107,5.23564029039762,4.98470993795548,20.0613478506667,3.75628121831051,4.7295756914161,1.328488159854,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1076,5.23549737457714,4.98420333856066,20.0633869060563,3.75638390243761,4.72688459243151,1.32924449165523,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1082,5.2353543188497,4.98369615843424,20.0654287141409,3.7564866927135,4.72419628122153,1.33000090029175,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1088,5.23521112307833,4.98318839686739,20.0674732793293,3.75658958925361,4.72151075313702,1.33075738586531,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1094,5.23506778576031,4.98268005369708,20.0695206038368,3.75669259315483,4.71882800230783,1.33151394882515,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.11,5.23492430880618,4.98217112739351,20.071570695388,3.75679570306134,4.71614802595152,1.33227058875276,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1106,5.23478069071162,4.9816616177924,20.0736235562131,3.75689892007132,4.71347081821683,1.3330273060981,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1112,5.23463693133777,4.98115152418233,20.07567919075,3.75700224430176,4.71079637449403,1.33378410096413,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1118,5.23449303123116,4.98064084557442,20.0777376045606,3.75710567537707,4.70812469079975,1.33454097327917,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1124,5.23434898956785,4.98012958153018,20.0797988009931,3.75720921390671,4.70545576192723,1.33529792332086,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.113,5.23420480620858,4.97961773133481,20.0818627845143,3.75731286000809,4.70278958329612,1.33605495119256,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1136,5.23406048170149,4.97910529399385,20.0839295607239,3.75741661330451,4.70012615095321,1.3368120568222,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1142,5.23391601590841,4.97859226878832,20.0859991341162,3.7575204739126,4.69746546033783,1.33756924031278,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1148,5.23377140800214,4.97807865527812,20.0880715080652,3.75762444244444,4.69480750628108,1.33832650194357,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1154,5.23362665784291,4.97756445274391,20.0901466870759,3.75772851901798,4.69215228424145,1.33908384181852,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.116,5.23348176598099,4.97704966018374,20.0922246767995,3.75783270325504,4.68949979030554,1.33984125986499,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1166,5.23333673158676,4.97653427715628,20.0943054806291,3.75793699576963,4.68685001933258,1.34059875636352,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1172,5.23319155452001,4.97601830293879,20.0963891030989,3.75804139668015,4.68420296680989,1.34135633141846,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1178,5.23304623533266,4.97550173652366,20.0984755498988,3.75814590560728,4.68155862885369,1.34211398495677,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1184,5.23290077319263,4.97498457746836,20.1005648244416,3.75825052316701,4.67891700035106,1.34287171726024,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.119,5.23275516795931,4.97446682504667,20.1026569312907,3.75835524947816,4.67627807681797,1.34362952843366,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1196,5.23260942018622,4.97394847824532,20.1047518761749,3.75846008416027,4.67364185439998,1.34438741840355,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1202,5.23246352903886,4.97342953662053,20.1068496625269,3.75856502783132,4.67100832801184,1.34514538745298,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1208,5.23231749437618,4.97290999944267,20.1089502949394,3.75867008061055,4.66837749319788,1.34590343568715,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1214,5.23217131675335,4.9723898656927,20.1110537791809,3.75877524211638,4.66574934613282,1.34666156303218,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.122,5.23202499533339,4.97186913492564,20.1131601187037,3.75888051296875,4.66312388175882,1.34741976977239,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1226,5.23187852997485,4.97134780640836,20.1152693181302,3.75898589328735,4.66050109564836,1.34817805601341,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1232,5.23173192053613,4.97082587940659,20.117381382093,3.75909138319197,4.65788098338331,1.34893642186102,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1238,5.23158516757459,4.97030335289358,20.1194963164135,3.75919698229954,4.65526354117689,1.34969486724078,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1244,5.23143826955017,4.96978022671477,20.1216141233883,3.75930269173622,4.65264876338507,1.35045339261935,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.125,5.23129122772042,4.96925649954879,20.1237348100425,3.75940851061515,4.6500366468626,1.35121199774176,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1256,5.23114404124341,4.96873217094821,20.1258583798684,3.75951443956025,4.64742718660573,1.35197068289488,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1262,5.23099671067868,4.96820723987855,20.1279848387413,3.75962047818691,4.64482037886582,1.35272944800372,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1268,5.23084923448013,4.96768170618671,20.1301141889708,3.75972662762607,4.64221621803349,1.35348829353779,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1274,5.23070161391025,4.96715556854042,20.1322464376497,3.75983288698724,4.63961470100253,1.35424721924041,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.128,5.23055384812379,4.96662882649066,20.1343815882973,3.75993925689703,4.63701582280478,1.35500622540017,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1286,5.2304059362733,4.96610147959003,20.1365196444305,3.7600457379838,4.63441957848068,1.35576531230679,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1292,5.23025787962499,4.96557352649804,20.138660613193,3.76015232935433,4.63182596495305,1.35652447970231,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1298,5.23010967733113,4.96504496676445,20.1408044981245,3.76025903163724,4.62923497728016,1.3572837278766,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1304,5.22996132995512,4.96451579934101,20.1429513051956,3.76036584444524,4.62664661177912,1.35804305675368,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.131,5.22981283594019,4.96398602407727,20.1451010367396,3.76047276891767,4.62406086290026,1.35880246680808,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1316,5.22966419584947,4.9634556399231,20.1472536987455,3.76057980466756,4.62147772697903,1.35956195796421,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1322,5.22951540953925,4.96292464612651,20.1494092959982,3.76068695181689,4.61889719973437,1.36032153033,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1328,5.22936647686569,4.9623930419343,20.151567833293,3.76079421048779,4.61631927689415,1.36108118401353,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1334,5.22921739839499,4.96186082628829,20.1537293166694,3.76090158029104,4.61374395482177,1.3618409189381,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.134,5.22906817256269,4.96132799903998,20.1558937484783,3.76100906237203,4.61117122800943,1.36260073558187,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1346,5.22891879993469,4.96079455912926,20.1580611347776,3.76111665634186,4.60860109283862,1.36336063386851,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1352,5.22876928036659,4.96026050579815,20.1602314804047,3.76122436232325,4.60603354507276,1.36412061390672,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1358,5.22861961442681,4.95972583798043,20.1624047914551,3.76133217992543,4.60346858111182,1.36488067561918,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1364,5.22846980054472,4.95919055552917,20.1645810702932,3.76144011029863,4.6009061954811,1.36564081948699,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.137,5.22831983928845,4.95865465737624,20.1667603230334,3.76154815305243,4.59834638459847,1.36640104543326,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1376,5.22816972979798,4.95811814306823,20.1689425532965,3.76165630882536,4.59578914363394,1.36716135375423,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1382,5.22801947335831,4.95758101122271,20.1711277684873,3.76176457671044,4.59323446965235,1.36792174418545,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1388,5.22786906910912,4.95704326138333,20.1733159722503,3.76187295734647,4.59068235784081,1.36868221702336,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1394,5.22771851618782,4.95650489309546,20.1755071682271,3.76198145137405,4.58813280339461,1.36944277256553,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.14,5.22756781588324,4.95596590496812,20.1777013638764,3.76209005788342,4.58558580340635,1.37020341054619,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1406,5.22741696661391,4.95542629685723,20.1798985615871,3.76219877803337,4.58304135245828,1.37096413145157,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1412,5.22726596895188,4.95488606768044,20.1820987675734,3.76230761143075,4.58049944703109,1.37172493520376,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1418,5.22711482203116,4.95434521698151,20.1843019855056,3.7624165587189,4.57796008235344,1.37248582210213,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1424,5.22696352714567,4.95380374335796,20.1865082229145,3.76252561898434,4.57542325555468,1.37324679187912,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.143,5.22681208270769,4.9532616466674,20.1887174822031,3.76263479339078,4.57288896124907,1.37400784502394,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1436,5.22666048929154,4.95271892581923,20.1909297696435,3.76274408154351,4.57035719595272,1.37476898145809,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1442,5.22650874675066,4.9521755800371,20.1931450902334,3.76285348356748,4.56782795555904,1.37553020129249,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1448,5.22635685421479,4.95163160886275,20.1953634476792,3.7629630001095,4.56530123533786,1.37629150482872,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1454,5.22620481225995,4.95108701119937,20.1975848482969,3.76307263077367,4.56277703183163,1.37705289198787,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.146,5.22605262073914,4.95054178626688,20.199809297117,3.7631823756854,4.56025534095911,1.37781436288129,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1466,5.22590027950525,4.94999593328394,20.2020367991813,3.76329223497023,4.55773615864752,1.37857591762049,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1472,5.22574778768457,4.94944945179068,20.2042673582252,3.76340220927777,4.55521948019924,1.37933755650886,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1478,5.22559514512826,4.94890234100549,20.2065009793025,3.76351229873499,4.55270530155799,1.38009927965893,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1484,5.22544235314302,4.94835459949668,20.208737670128,3.76362250241905,4.55019361994341,1.3808610867987,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.149,5.22528941012543,4.94780622712621,20.2109774331405,3.76373282150605,4.54768443004825,1.38162297842485,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1496,5.22513631592621,4.94725722310872,20.2132202734271,3.76384325612342,4.54517772784117,1.38238495465037,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1502,5.22498307112592,4.94670758633061,20.2154661974225,3.76395380587214,4.54267350993385,1.38314701539514,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1508,5.22482967557641,4.94615731600174,20.2177152102464,3.7640644708788,4.54017177231179,1.38390916077175,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1514,5.22467612839794,4.94560641165943,20.2199673156858,3.76417525179792,4.53767251033345,1.38467139108676,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.152,5.22452242944063,4.94505487251327,20.2222225188729,3.76428614875756,4.53517572000054,1.38543370645379,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1526,5.22436857928734,4.94450269744118,20.2244808263025,3.76439716135707,4.53268139795882,1.38619610679212,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1532,5.22421457778933,4.94394988564794,20.2267422431395,3.76450828972369,4.53018954022662,1.38695859221495,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1538,5.2240604240634,4.94339643666924,20.229006773201,3.76461953451475,4.52770014219397,1.38772116303068,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1544,5.22390611795907,4.94284234970962,20.2312744216644,3.76473089585892,4.52521319989524,1.38848381935354,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.155,5.22375166006149,4.9422876236384,20.2335451950856,3.76484237335398,4.52272871000995,1.38924656110222,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1556,5.22359704948485,4.94173225799007,20.2358190973043,3.76495396765938,4.52024666795158,1.39000938858651,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1562,5.22344228681545,4.94117625162965,20.238096134907,3.76506567837209,4.51776707041641,1.39077230172481,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1568,5.22328737116572,4.9406196040908,20.2403763117486,3.765177506153,4.51528991283344,1.39153530082784,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1574,5.22313230238444,4.94006231457167,20.2426596330639,3.76528945113157,4.51281519127738,1.39229838601059,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.158,5.22297708032023,4.93950438226911,20.2449461040992,3.7654015134374,4.51034290183094,1.39306155738824,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1586,5.22282170556175,4.93894580603946,20.2472357315032,3.76551369266586,4.50787304122367,1.39382481487855,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1592,5.22266617721789,4.93838658541477,20.2495285191613,3.76562598948069,4.50540560491536,1.39458815879411,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1598,5.22251049587846,4.93782671924702,20.2518244737534,3.76573840347645,4.50294058965206,1.39535158905241,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1604,5.22235465990825,4.93726620740935,20.2541235977777,3.7658509358544,4.50047799026909,1.3961151061654,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.161,5.22219867063986,4.93670504840892,20.2564258993414,3.76596358567279,4.4980178041687,1.39687870985224,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1616,5.22204252717866,4.93614324177614,20.2587313823611,3.76607635359825,4.49556002684113,1.39764240042737,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1622,5.22188622937223,4.93558078669882,20.2610400521648,3.76618923976147,4.49310465442457,1.39840617800706,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1628,5.2217297778133,4.93501768201793,20.2633519155113,3.76630224375502,4.49065168370597,1.39917004250802,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1634,5.22157317085858,4.9344539276091,20.2656669749176,3.76641536678654,4.48820110955697,1.39993399444612,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.164,5.22141640984724,4.93388952196393,20.2679852385902,3.76652860790948,4.48575292942203,1.40069803353818,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1646,5.22125949313274,4.9333244649591,20.2703067090539,3.76664196833407,4.48330713818714,1.40146216030166,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1652,5.22110242205691,4.9327587550799,20.2726313945552,3.76675544711181,4.48086373331351,1.40222637445243,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1658,5.22094519571892,4.93219239185396,20.2749592990656,3.76686904491436,4.4784227103439,1.40299067630824,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1664,5.2207878139653,4.93162537445989,20.2772904279965,3.76698276187355,4.47598406547093,1.40375506598648,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.167,5.22063027664242,4.93105770207497,20.2796247867715,3.76709659812138,4.47354779489496,1.40451954360468,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1676,5.22047258359651,4.93048937387518,20.2819623808262,3.76721055378999,4.47111389482401,1.40528410928054,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1682,5.22031473467364,4.92992038903517,20.2843032156085,3.76732462901169,4.46868236147376,1.40604876313192,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1688,5.22015672896705,4.92935074708296,20.2866472951183,3.76743882446297,4.46625319042355,1.40681350547969,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1694,5.21999856782786,4.92878044648169,20.2889946277447,3.76755313918849,4.46382637919262,1.40757833603645,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.17,5.219840250349,4.92820948675615,20.2913452175147,3.767667573865,4.46140192337521,1.4083432551233,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1706,5.21968177637594,4.92763786707566,20.2936990699249,3.76778212862547,4.45897981921745,1.40910826285872,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1712,5.21952314499833,4.92706558696664,20.2960561890075,3.76789680414931,4.45656006232781,1.40987335956551,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1718,5.21936435681622,4.92649264523883,20.298416581753,3.76801160002411,4.45414264961275,1.41063854515882,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1724,5.21920541167463,4.92591904105751,20.3007802536949,3.76812651638332,4.45172757734104,1.41140381975764,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.173,5.21904630941841,4.92534477358665,20.3031472103789,3.76824155336055,4.44931484178892,1.41216918348114,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1736,5.21888704989223,4.92476984198885,20.3055174573631,3.76835671108957,4.44690443924014,1.41293463644863,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1742,5.21872763294066,4.92419424542537,20.3078910002182,3.76847198970431,4.44449636598591,1.4137001787796,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1748,5.21856805764791,4.92361798342026,20.310267843025,3.7685873898886,4.44209061767783,1.41446581079974,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1754,5.21840832461763,4.92304105476948,20.3126479928741,3.76870291122759,4.43968719126904,1.41523153242326,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.176,5.21824843293223,4.92246345899629,20.3150314538628,3.76881855440658,4.43728608242537,1.41599734397681,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1766,5.21808838395897,4.92188519452499,20.3174182346305,3.7689343184584,4.43488728876336,1.4167632451673,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1772,5.21792817601678,4.9213062612435,20.3198083377831,3.76905020462073,4.43249080531497,1.41752923652892,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1778,5.21776780894776,4.92072665830748,20.3222017689549,3.76916621302968,4.43009662841549,1.41829531818291,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1784,5.21760728335856,4.92014638450128,20.3245985353211,3.76928234326831,4.42770475505648,1.4190614900427,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.179,5.21744659909246,4.91956543897528,20.3269986425528,3.76939859547186,4.42531518158818,1.41982775222908,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1796,5.21728575599263,4.91898382087848,20.329402096334,3.76951496977575,4.42292790436812,1.42059410486304,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1802,5.2171247531351,4.91840152973135,20.3318089008203,3.76963146687052,4.42054291911125,1.42136054827465,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1808,5.21696359036119,4.91781856468271,20.3342190617095,3.76974808689311,4.41816022218936,1.42212708258598,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1814,5.21680226828055,4.91723492450521,20.3366325862624,3.76986482942451,4.41577981063192,1.42289370770968,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.182,5.21664078596647,4.91665060871811,20.3390494786597,3.7699816951575,4.41340168017468,1.42366042397729,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1826,5.21647914402979,4.91606561608935,20.3414697461968,3.77009868367224,4.41102582786216,1.42442723130116,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1832,5.21631734154197,4.9154799461374,20.3438933930715,3.77021579566302,4.40865224944385,1.42519413001382,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1838,5.21615537911507,4.91489359762544,20.3463204266138,3.77033303070915,4.40628094197927,1.42596112002727,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1844,5.21599325581869,4.91430657007115,20.3487508510386,3.77045038950644,4.40391190123159,1.42672820167507,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.185,5.21583097149307,4.91371886261372,20.351184672134,3.77056787219302,4.40154512362284,1.42749537508047,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1856,5.21566852675207,4.91313047400913,20.3536218972829,3.77068547834693,4.39918060623488,1.42826264015497,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1862,5.21550592066255,4.91254140377391,20.3560625307256,3.77080320866625,4.39681834485125,1.42902999723364,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1868,5.2153431538396,4.91195165065925,20.3585065798802,3.77092106272819,4.39445833656859,1.42979744622765,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1874,5.21518022457208,4.91136121456568,20.3609540474093,3.77103904179437,4.3921005765303,1.43056498768597,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.188,5.21501713425167,4.91077009385642,20.363404942354,3.77115714487976,4.38974506250141,1.431332621307,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1886,5.21485388194152,4.91017828804642,20.3658592689893,3.77127537268549,4.38739179029237,1.4321003474278,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1892,5.21469046748071,4.90958579626505,20.3683170331955,3.77139372535087,4.38504075637463,1.43286816617282,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1898,5.21452689148742,4.90899261725143,20.3707782424799,3.77151220245099,4.38269195788151,1.43363607745244,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1904,5.21436315224199,4.90839875090917,20.3732428995255,3.77163080525427,4.38034538998823,1.43440408181978,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.191,5.21419925114303,4.90780419558433,20.3757110134859,3.77174953277057,4.37800105049792,1.43517217897081,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1916,5.21403518646746,4.90720895118177,20.3781825870524,3.77186838627106,4.37565893459841,1.43594036946032,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1922,5.21387095961668,4.90661301604061,20.3806576294242,3.77198736476356,4.37331904010794,1.43670865298328,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1928,5.21370656964729,4.90601638967302,20.3831361449375,3.77210646895457,4.37098136288338,1.43747702988026,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1934,5.21354201639726,4.90541907119846,20.3856181395668,3.7722256989846,4.36864589944466,1.43824550027694,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.194,5.21337729970442,4.90482105973498,20.3881036192997,3.77234505499435,4.36631264631861,1.43901406429912,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1946,5.213212418621,4.90422235479628,20.3905925884867,3.77246453769386,4.36398159938139,1.43978272228972,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1952,5.21304737455536,4.903622954704,20.393085056442,3.77258414608584,4.36165275648876,1.4405514739412,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1958,5.21288216655941,4.90302285896833,20.3955810275462,3.77270388088064,4.3593261135302,1.4413203195967,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
