S0 f*d (MHz*mm),S0 Phase velocity (m/ms),S0 Energy velocity (m/ms),S0 Propagation time (micsec),S0 Coincidence angle (deg),S0 Wavelength/d (),S0 Wavenumber*d (rad),S0 Attenuation*d (Np/m*mm),S1 f*d (MHz*mm),S1 Phase velocity (m/ms),S1 Energy velocity (m/ms),S1 Propagation time (micsec),S1 Coincidence angle (deg),S1 Wavelength/d (),S1 Wavenumber*d (rad),S1 Attenuation*d (Np/m*mm),S2 f*d (MHz*mm),S2 Phase velocity (m/ms),S2 Energy velocity (m/ms),S2 Propagation time (micsec),S2 Coincidence angle (deg),S2 Wavelength/d (),S2 Wavenumber*d (rad),S2 Attenuation*d (Np/m*mm),S3 f*d (MHz*mm),S3 Phase velocity (m/ms),S3 Energy velocity (m/ms),S3 Propagation time (micsec),S3 Coincidence angle (deg),S3 Wavelength/d (),S3 Wavenumber*d (rad),S3 Attenuation*d (Np/m*mm),S4 f*d (MHz*mm),S4 Phase velocity (m/ms),S4 Energy velocity (m/ms),S4 Propagation time (micsec),S4 Coincidence angle (deg),S4 Wavelength/d (),S4 Wavenumber*d (rad),S4 Attenuation*d (Np/m*mm),S5 f*d (MHz*mm),S5 Phase velocity (m/ms),S5 Energy velocity (m/ms),S5 Propagation time (micsec),S5 Coincidence angle (deg),S5 Wavelength/d (),S5 Wavenumber*d (rad),S5 Attenuation*d (Np/m*mm)
1.54,5.08353289809521,4.40966620322965,22.6774534378044,3.86884376236115,3.30099538837351,1.90342141322272,0,2.97,7.19095395658486,2.41467041763547,41.4135193232389,2.733978310383,2.42119661837874,2.59507437747327,0,4.983,7.86916765584087,3.62083357581725,27.6179498190356,2.49819059737312,1.57920282075875,3.97870699354547,0,7.667,7.16944331936517,3.5421609151348,28.2313543613234,2.74218738462181,0.935104124085714,6.71923601376787,0,10.571,7.064925085508,2.73321271857699,36.5869803401411,2.78278689645062,0.668330818797465,9.40131014530348,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.551,5.07792598731447,4.38756560726979,22.7916819828994,3.87312215192088,3.27396904404544,1.91913399994028,0,2.981,7.14007925514278,2.49360110503146,40.1026450454426,2.753473489671,2.39519599300328,2.62324474720803,0,4.994,7.84890436382299,3.6247784573249,27.5878929367177,2.5046442106648,1.57166687301221,3.99778440016198,0,7.678,7.15898951364265,3.55633971187673,28.1187985686634,2.74619468899415,0.932402906179038,6.73870197694676,0,10.582,7.05337234614096,2.74986009175289,36.3654864841707,2.78734842747725,0.666544353254674,9.4265074432022,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.562,5.07219979953963,4.36496473850503,22.9096925154656,3.87750134176677,3.2472469907424,1.93492682419673,0,2.992,7.09259181646097,2.56952343875871,38.9177224428465,2.77192332790283,2.37051865523428,2.65055298902873,0,5.005,7.82887394790919,3.62873515980862,27.5578116329862,2.51105652100381,1.56421057900284,4.01684107723209,0,7.689,7.14867753662495,3.57043631111641,28.0077814827992,2.75015912141815,0.929727862742223,6.75809079083356,0,10.593,7.04199472063903,2.76653403426937,36.1463111464702,2.79185546144842,0.664778129013408,9.4515523795953,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.573,5.06635100979926,4.34185246941194,23.0316439133972,3.88198453609647,3.22082073095948,1.95080255376642,0,3.003,7.0481289261124,2.642603626367,37.8414677866306,2.78942370055378,2.34702927942471,2.67708006979772,0,5.016,7.80907283920432,3.63270493480298,27.5276967974894,2.51742778736863,1.55683270319065,4.03587700483328,0,7.7,7.13850471094471,3.58445185026498,27.8982684598226,2.75408129307682,0.927078533888923,6.77740350736284,0,10.604,7.0307890911092,2.78323602906344,35.9293997906638,2.79630863738351,0.663031789052169,9.47644654589135,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.584,5.06037617210513,4.31821757935671,23.157702955509,3.886575073723,3.19468192683404,1.96676396933396,0,3.014,7.0063811996598,2.71299018936476,36.8596983476062,2.80605782481413,2.32461220957525,2.70289611372541,0,5.027,7.78949755443021,3.63668903778439,27.4975393719458,2.52375826260966,1.54953203788148,4.05489215684107,0,7.711,7.12846843243844,3.59838742779036,27.7902260406146,2.75796180121153,0.924454471850401,6.7966411527039,0,10.615,7.01975242267437,2.79996756197436,35.7146994694061,2.80070858116525,0.661304985649964,9.50119149790493,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.595,5.05427171705625,4.29404877183252,23.2880447599863,3.89127643278746,3.16882239313871,1.98281396924745,0,3.025,6.96708266079215,2.78081709268918,35.9606535298211,2.82189845387243,2.30316782174947,2.7280623009082,0,5.038,7.77014469364932,3.64068872807577,27.4673303512145,2.53004819350379,1.54230740247108,4.0738865009094,0,7.722,7.11856616351942,3.61224411888836,27.6836217898735,2.76180123112406,0.921855240031005,6.81580473195365,0,10.626,7.00888176224212,2.81673011557826,35.5021588497024,2.80505590527918,0.659597380222296,9.52578875474315,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.606,5.0480339458567,4.26933469928991,23.4228532180043,3.89609223842934,3.1432340883292,1.99895557588568,0,3.036,6.93000302577177,2.84620617175325,35.1344891991434,2.83700960647062,2.28260969228319,2.75263236129292,0,5.049,7.75101093859925,3.64470519486144,27.4370613406503,2.53629782063239,1.53515764282021,4.09285999816726,0,7.733,7.10879543373646,3.62602296360681,27.5784243518772,2.76560015543337,0.919280413000964,6.83489522709214,0,10.637,6.99817423589597,2.83352516501889,35.2917282099852,2.80935120912824,0.65790864302867,9.55023979964005,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.617,5.04165902400033,4.24406399168155,23.5623214437864,3.90102627095456,3.1179091057516,2.01519194244278,0,3.047,6.89494163470953,2.90926903176972,34.3728953589314,2.85144794438034,2.26286236780753,2.77665376231756,0,5.06,7.73209304800657,3.64873990058474,27.4067219710493,2.54250737927084,1.52808163004082,4.11181260454765,0,7.744,7.09915383472685,3.63972497793194,27.4746033302822,2.76935913552632,0.916729575765348,6.85391360034824,0,10.648,6.98762704570398,2.85035417486342,35.0833594231467,2.81359507961363,0.656238452827196,9.57454608170318,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.628,5.03514297935153,4.21822528115066,23.7066522849917,3.90608247084786,3.09283966790635,2.03152635824569,0,3.058,6.86172261871612,2.97010855501116,33.6688030581509,2.8652638838581,2.24385958754615,2.80016866565648,0,5.071,7.71338785908391,3.65279342882585,27.3763085563105,2.54867709828014,1.52107826051743,4.13074426889922,0,7.755,7.08963902147107,3.65335113914369,27.3721293659823,2.77307872058243,0.914202323851846,6.87286079158756,0,10.659,6.97723746534117,2.86721859840325,34.877005909382,2.81778809223011,0.654586496420036,9.59870901942313,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.639,5.02848169455111,4.19180723904857,23.8560588064392,3.91126494842962,3.06801811748085,2.04796225660451,0,3.069,6.83019101799523,3.02882010375952,33.01615697673,2.87850249887816,2.22554285369672,2.82321470320958,0,5.082,7.69489228075082,3.65686768035534,27.3458075984535,2.55480720173512,1.51414645429965,4.14965493551666,0,7.766,7.08024870804591,3.6669023943666,27.2709740389132,2.77675944875826,0.911698262689404,6.89173772103603,0,10.67,6.96700284114069,2.88411986681492,34.6726227126042,2.82193081000323,0.652952468710468,9.62272999685323,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.65,5.02167090291612,4.1647986112204,24.0107648256003,3.91657799109356,3.04343691085825,2.06450322159224,0,3.08,6.80020962625475,3.08549249688698,32.4097368899429,2.89120426535095,2.20786026826453,2.84582561563936,0,5.093,7.67660329533755,3.66096358530843,27.3152129677835,2.56089790778721,1.50728515518114,4.16854454220674,0,7.777,7.07098066476992,3.68037966438169,27.1711098090746,2.78040184785851,0.909217007171135,6.91054529075362,0,10.681,6.95692058592785,2.90105939183143,34.4701664094061,2.82602378536394,0.651336072083873,9.64661036978541,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.661,5.0147061825011,4.137188260462,24.1710054521022,3.92202607227123,3.0190886107773,2.081152995891,0,3.091,6.77165641205463,3.14020880257813,31.845016139659,2.90340567588551,2.19076558138293,2.86803177874161,0,5.104,7.65851795539208,3.66508238948796,27.2845162462966,2.56694942915459,1.5004933298182,4.18741302098348,0,7.788,7.06183271953872,3.69378382864267,27.0725100977948,2.78400643437921,0.906758181758953,6.9292843820734,0,10.692,6.94698818078846,2.91803855305764,34.2695952029887,2.83006755884215,0.649737016534648,9.67035146110461,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.672,5.00758295016016,4.10896521372451,24.3370276453026,3.9276138607266,2.99496587928239,2.09791548900219,0,3.102,6.74442239172174,3.19304699035091,31.3180483413463,2.91513975287814,2.17421740545511,2.88986064200162,0,5.115,7.64063337930986,3.66922518359116,27.2537102512001,2.57296197404081,1.49376996662949,4.20626029947356,0,7.799,7.05280275157866,3.70711574516474,26.9751491116596,2.78757371554911,0.904321419615164,6.94795586048754,0,10.703,6.93720316853904,2.93505870177558,34.0708688175485,2.83406266115065,0.648155019017008,9.69395456770305,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.683,5.00029645828698,4.08011870916695,24.5090908201584,3.93334622809491,2.97106147254128,2.11479478470881,0,3.113,6.71840985555047,3.24408047774366,30.8253758456549,2.92643648258649,2.15817855944442,2.91133709937192,0,5.126,7.62294675415115,3.67339321390215,27.2227867197949,2.5789357446627,1.4871140761122,4.22508629842699,0,7.81,7.04388869402604,3.72037623011479,26.8790019650552,2.79110418791599,0.901906362871452,6.96656057195943,0,10.714,6.92756315310222,2.95212115318323,33.8739485309306,2.83800961290259,0.646589803350963,9.71742095934218,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.694,4.9928417859383,4.05063825935173,24.6874674056933,3.93922826120116,2.94736823254917,2.13179515127815,0,3.124,6.6935308910736,3.29337858154518,30.3639552890644,2.93732317938847,2.14261552211063,2.93248379951537,0,5.137,7.60545532884693,3.67758759223131,27.1917384676966,2.58487093902205,1.48052468928303,4.24389093451884,0,7.821,7.03508852904161,3.73356607255816,26.7840445452414,2.7945983388919,0.899512661941134,6.98509934659571,0,10.725,6.91806579884921,2.9692271781496,33.6787972088816,2.84190892435568,0.6450411001258,9.74075187760004,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.705,4.98521383606748,4.02051370874411,24.8724434846504,3.94526526998182,2.92387908273752,2.14892104953152,0,3.135,6.66970613892036,3.341006899538,29.9310965247716,2.94782479633373,2.12749797094748,2.95332140992894,0,5.148,7.58815641539276,3.6818094604748,27.1605581640024,2.59076775001309,1.4740008576909,4.26267411880785,0,7.832,7.02640028704273,3.74668603045286,26.6902535166292,2.79805664669288,0.897139975362964,7.00357299833568,0,10.736,6.90870882634536,2.98637800293293,33.4853792459594,2.84576109665239,0.643508646269128,9.76394853994212,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.716,4.97740732953072,3.9897353037035,25.0643194066469,3.95146279836093,2.90058702187105,2.16617714269664,0,3.146,6.64686373266476,3.38702764133584,29.5244121363474,2.95796419402978,2.11279838927678,2.9738688457304,0,5.159,7.57104738614408,3.68605993980277,27.1292387082969,2.59662636585815,1.46754165267379,4.28143575736466,0,7.843,7.01782204594014,3.75973682640407,26.597606326516,2.80147958028751,0.894787969646837,7.02198232466121,0,10.747,6.89949001125873,3.00357480211723,33.2936605838848,2.84956662178964,0.641992184912881,9.78701213945808,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.727,4.96941679832521,3.95829377154017,25.2634103913642,3.95782663620336,2.87748511773318,2.18356830708106,0,3.157,6.624938406868,3.43149990278103,29.1417755597067,2.96776236742894,2.09849173483307,2.99414346165123,0,5.17,7.55412567175024,3.69034012367134,27.0977732807226,2.60244697034961,1.4611461647486,4.30017575158928,0,7.854,7.00935192930613,3.77271914895424,26.5060811716448,2.80486759978371,0.892456318984738,7.04032810740515,0,10.758,6.89040718270013,3.02081869266356,33.1036087147046,2.85332598283933,0.6404914652073,9.80994384545934,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.738,4.96123658273591,3.92618039872697,25.4700471818422,3.96436282865029,2.85456650330029,2.20109964154463,0,3.168,6.60387072457129,3.47447991152937,28.7812859899319,2.97723864613737,2.08455515295811,3.01416122200622,0,5.181,7.53738876021785,3.69465109725483,27.0661551977942,2.60822974272116,1.45481350322676,4.31889399792039,0,7.865,7.0009881040857,3.78563365694664,26.4156569446439,2.80822115701546,0.890144704906001,7.05861111406947,0,10.769,6.88145821990899,3.0381107321913,32.9151926361397,2.8570396548747,0.639006241982448,9.83274480650874,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.749,4.95286082261496,3.89338713076785,25.6845766016281,3.97107769065097,2.83182436970552,2.21877648006574,0,3.179,6.58360642048536,3.51602123450781,28.4412389261348,2.98641086521415,2.07096773214387,3.03393684491415,0,5.192,7.52083419336534,3.69899389357939,27.0343782328425,2.61397485843626,1.44854279533231,4.3375903890628,0,7.876,6.99272877893449,3.79848098130421,26.3263132005113,2.81154069589583,0.887852816015045,7.07683209856837,0,10.78,6.87264105247468,3.05545190856075,32.7283829013379,2.8607081044527,0.637536275739766,9.85541614849897,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.76,4.94428345693152,3.85990666213934,25.907362211856,3.97797781544662,2.80925196416563,2.23660440121672,0,3.19,6.56409582929974,3.55617496409843,28.1201012350505,2.99529551625554,2.05771029131653,3.05348393002378,0,5.203,7.5044595686104,3.70336956687498,27.0024360772569,2.61968248814754,1.44233318635603,4.35626481219205,0,7.887,6.98457220520732,3.81126171205132,26.2380302260002,2.81482665171556,0.885580348067367,7.09499179932301,0,10.791,6.86395365661515,3.07284313945032,32.5431515576445,2.86433179074861,0.636081332278302,9.87795897841337,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.771,4.93549821748948,3.82573254931168,26.1387848499738,3.98507008829203,2.78684258469197,2.25458924077481,0,3.201,6.5452933907297,3.59498988204912,27.8164899710373,3.00390787943775,2.04476519547944,3.07281506995054,0,5.214,7.48826253344901,3.70777910763867,26.9703229607132,2.62535279920504,1.43618383840602,4.37491715138161,0,7.898,6.97651667325501,3.82397641155229,26.1507889269135,2.81807945233778,0.883327003450875,7.11309094212359,0,10.802,6.85539405492619,3.09028526315013,32.3594721796212,2.86791116526792,0.634641182644527,9.90037438320308,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.782,4.92649862380561,3.79085933243639,26.3792431294806,3.99236169989599,2.76458957564849,2.27273710445998,0,3.212,6.52715722151669,3.63251260287861,27.5291543161487,3.01226213832869,2.03211619598901,3.09194194681453,0,5.225,7.47224078678331,3.71222350046486,26.9380332265764,2.63098595480282,1.43009393048484,4.39354728612085,0,7.909,6.96856051193856,3.8366256105052,26.0645708369841,2.82129951811466,0.881092491078336,7.13113023978882,0,10.813,6.84696031287605,3.10777903826622,32.1773198057827,2.87144667293224,0.633215602781471,9.92266343340244,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.793,4.91727798269409,3.75528265622681,26.6291539557443,3.99986015671609,2.74248632609821,2.29105437915485,0,3.223,6.50964873808472,3.66878770542976,27.2569600721244,3.02037148276613,2.01974828981841,3.11087541890901,0,5.236,7.45639207613205,3.71670369691,26.9055615283882,2.6365821145716,1.42406265777923,4.41215509223307,0,7.92,6.96070208739346,3.84920980828228,25.9793580970389,2.82448726211594,0.878876526186043,7.14911039261224,0,10.824,6.83865053866523,3.12532513441324,31.9966709699708,2.87493875177725,0.631804373490875,9.94482718197001,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.804,4.90782938433631,3.71899941215802,26.8889528922977,4.00757329477982,2.72052626626181,2.30954774636788,0,3.234,6.49273232818264,3.70385784929063,26.9988763254378,3.02824819880635,2.00764759684064,3.12962559617892,0,5.247,7.44071419619531,3.72122061600733,26.8729028238306,2.64214143471639,1.41808923121694,4.43074044204371,0,7.931,6.95293980159147,3.86172947488551,25.8951334241155,2.82764309045094,0.876678830108621,7.16703208905033,0,10.835,6.83046288148293,3.14292412729255,31.8175036844254,2.87838783333357,0.630407280247617,9.96686666548587,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.815,4.8981456992247,3.68200789261883,27.1590944170614,4.01550929355355,2.69870286458661,2.32822419601279,0,3.245,6.4763750606291,3.73776388167011,26.753963911524,3.03590374926935,1.99580125134949,3.14820190784584,0,5.258,7.42520498868914,3.72577516148575,26.8400522483816,2.64766406771509,1.41217287727066,4.449303203814,0,7.942,6.94527209168801,3.87418504836019,25.8118801120061,2.83076740228233,0.874499130154622,7.18489600563541,0,10.846,6.82239552932506,3.16057649544736,31.6397974053292,2.88179434320917,0.629024112974835,9.98878290605523,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.826,4.88821958333196,3.64430793495318,27.4400522087837,4.023676683835,2.67700962942605,2.34709103699665,0,3.256,6.46054642936483,3.77054493470865,26.5213654078166,3.04334884541158,1.98419730631598,3.16661316250119,0,5.269,7.40986233706051,3.73036816462575,26.8070055251591,2.653150163854,1.40631283679266,4.46784324425957,0,7.953,6.93769743009954,3.88657692725576,25.7295820645465,2.833860589549,0.872337159574945,7.20270280615024,0,10.857,6.81444670793076,3.17828261394241,31.4635330292286,2.88515870121648,0.627654665923437,10.0105769116453,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.837,4.87804347129414,3.60590111696115,27.7323189839089,4.03208436626388,2.65544010413399,2.36615591419212,0,3.267,6.44521812870685,3.8022385131606,26.3002964316605,3.05059351011342,1.97282464912974,3.18486760085406,0,5.28,7.39468417225539,3.73500048323234,26.7737582495459,2.65859986883468,1.40050836595746,4.48636042447635,0,7.964,6.93021432075493,3.89890548825798,25.648223662041,2.83692303826002,0.870192657051096,7.22045314479211,0,10.868,6.80661467900286,3.19604275048167,31.2886928639892,2.88848132181486,0.626298737486461,10.0322496775198,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.848,4.86760958530153,3.56679092167117,28.0364064493991,4.0407416177672,2.63398787083416,2.3854268186853,0,3.278,6.43036384959812,3.83288057888047,26.0900380124049,3.05764713649879,1.96167292544177,3.20297294502579,0,5.291,7.37966846200085,3.73967287198324,26.7403068191276,2.6640133272863,1.3947587340769,4.50485460579535,0,7.975,6.92282129835435,3.9111710857304,25.5677897509629,2.83995512857749,0.868065366564809,7.23814766628003,0,10.879,6.7988977382673,3.21385706256155,31.1152605898088,2.8917626146372,0.624956129999752,10.0538021879745,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.859,4.85690993878995,3.52698293439266,28.3528448705748,4.04965810307402,2.61264655125871,2.40491210116136,0,3.289,6.41595910574806,3.86250562251361,25.889929950425,3.06451853702997,1.95073247362361,3.22093643907417,0,5.302,7.36481321942178,3.74438611196891,26.7066475010017,2.66939067936062,1.38906322508898,4.52332564399802,0,7.986,6.91551693042376,3.92337403148052,25.488265762483,2.84295723375662,0.865955037618802,7.25578700304931,0,10.89,6.79129421483858,3.23172559061102,30.943221259418,2.89500298447502,0.623626649663782,10.0752354162014,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.87,4.84593634041904,3.48648505917083,28.6821822846941,4.05884388687918,2.59140980771071,2.42462048591621,0,3.3,6.40198106852113,3.89114673875285,25.6993649209053,3.07121599245527,1.93999426318822,3.2387648903939,0,5.313,7.35011649257897,3.74914089229646,26.6727772769156,2.67473206420004,1.38342113543741,4.54177339512235,0,7.997,6.90829981465049,3.93551460617695,25.4096376222428,2.84592972102409,0.863861424865636,7.27337177737374,0,10.901,6.78380247225695,3.24964824492012,30.7725613553162,2.89820283055692,0.622310106619297,10.0965503216926,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.881,4.83468040568155,3.44530772967352,29.0249834982015,4.06830944051874,2.57027134804973,2.44456108182785,0,3.311,6.38840842920886,3.91883568784517,25.5177833329844,3.0777472912174,1.92944984270881,3.25646470206163,0,5.324,7.33557637108891,3.75393790505918,26.6386931614479,2.6800376172527,1.37783177518575,4.56019771087987,0,8.008,6.90116857635165,3.94759307172559,25.3318916572846,2.84887295241895,0.8617842877562,7.29090260341008,0,10.912,6.7764209009695,3.26762482373618,30.6032685495579,2.9013625494921,0.621006314238407,10.1177478603985,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.892,4.82313356971221,3.40346413632019,29.3818286294973,4.07806564845273,2.54922493113753,2.46474339334814,0,3.322,6.37522126712416,3.94560296039527,25.3446687372675,3.08411976912907,1.91909129052503,3.27404190629233,0,5.335,7.32119097780851,3.75877776064065,26.6043928021315,2.68530747301285,1.37229446631837,4.57859844325998,0,8.019,6.89412186963974,3.95960965742113,25.2550146736255,2.8517872841189,0.859723390652168,7.30838008538222,0,10.923,6.76914792333226,3.28565498710688,30.4353318873729,2.90448253288291,0.61971508956626,10.1388289763562,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.903,4.81128710221419,3.36097046879717,29.753311113081,4.0881238137863,2.52826437320767,2.4851773310431,0,3.333,6.36240093905353,3.97147783131995,25.1795437988796,3.09034034147673,1.90891117283334,3.2915021906722,0,5.346,7.30695847353684,3.76366105381935,26.5698740056628,2.69054176303741,1.36680854349735,4.59697544112678,0,8.03,6.88715837496992,3.97156457251925,25.178993863511,2.85467306726481,0.857678502486914,7.32580481959259,0,10.934,6.76198198820288,3.30373826871857,30.2687416091189,2.90756316939326,0.618436252808019,10.159794608823,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.914,4.79913212998689,3.31784615277871,30.1400352503535,4.09849565812127,2.50738355798688,2.50587321878437,0,3.344,6.34992997202103,3.99648841714605,25.021966677289,3.09641553588876,1.8989025035948,3.30885092588214,0,5.357,7.29287705342898,3.76858833373701,26.5351349482203,2.69574061698862,1.36137335326283,4.61532855195127,0,8.041,6.88027680116781,3.98345798497644,25.1038169291979,2.85753064693814,0.855649396986421,7.34317739170837,0,10.945,6.75492157396457,3.32187405634213,30.1034892665722,2.91060484321441,0.617169627589271,10.1806456868631,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.925,4.78665965721141,3.27411412247019,30.5426128288265,4.10919332400768,2.48657644530463,2.52684180252896,0,3.355,6.33779197193482,4.02066172537287,24.8715278305901,3.10235151961145,1.88905870996567,3.32609318812213,0,5.368,7.27894494445493,3.77356008886874,26.5001742770654,2.70090416332029,1.35598825343795,4.63365762295454,0,8.052,6.87347588215,3.9952900407555,25.0294719481969,2.86036036334158,0.85363585222926,7.36049837969097,0,10.956,6.74796518334545,3.34006160456455,29.9395675407122,2.91360793606351,0.615915040465996,10.2013831362614,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.936,4.77386060056147,3.22980105761722,30.9616593146374,4.12022936533237,2.46583708706688,2.5480942516983,0,3.366,6.32597153854222,4.04402370319133,24.7278471491365,3.10815412555716,1.87937360027992,3.34323378078937,0,5.379,7.26516040645778,3.77857676834302,26.4649909558016,2.70603252864469,1.35065261321022,4.65196249999898,0,8.063,6.86675437636858,4.00706086334852,24.9559473664781,2.86316255186205,0.851637650548007,7.37776835387271,0,10.967,6.7411113429378,3.35830003043285,29.7769702211839,2.91657282717824,0.614672320866034,10.2220078794617,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.947,4.76072582313036,3.18493765259871,31.3977888761515,4.13161673909291,2.44515964208031,2.56964216121036,0,3.377,6.31445418913371,4.06659928293894,24.5905713945166,3.1138288757233,1.86984133524836,3.36027725386926,0,5.39,7.25152173054682,3.7836387746403,26.4295843118657,2.7111258380884,1.34536581271741,4.67024302816841,0,8.074,6.86011106626938,4.01877055324568,24.8832319922413,2.86593754313329,0.849654578433165,7.39498787703388,0,10.978,6.73435860444378,3.37658830156813,29.6156922517201,2.91949989256784,0.613441301188174,10.2425208328974,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.958,4.74724617542735,3.13955888560372,31.8516083448999,4.1433687913572,2.42453839398741,2.59149754970315,0,3.388,6.30322629078661,4.08841242400226,24.4593719099668,3.11938100187328,1.86045640223926,3.377227920857,0,5.401,7.23802723584626,3.78874644207861,26.3939541821482,2.71618421627983,1.34012724233406,4.68849905344536,0,8.085,6.85354475859513,4.03041918000292,24.8113150354568,2.86868566274969,0.847686426542378,7.41215750358068,0,10.989,6.72770554242418,3.39492523922755,29.4557296415614,2.92238950578111,0.612221816582417,10.262922909631,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.969,4.73341255047208,3.09370424957057,32.3237103268293,4.15549923094749,2.40396777576032,2.61367284975039,0,3.399,6.29227499319352,4.10948615708283,24.3339425362577,3.12481546723985,1.85121359023052,3.3940898772233,0,5.412,7.22467527399595,3.79390008675463,26.3581005596649,2.72120778544278,1.3349363033991,4.70673041940722,0,8.096,6.84705428218768,4.04200679588251,24.7401860140036,2.87140723203086,0.845732989400653,7.42927778143348,0,11,6.72115075218587,3.41330952221155,29.2970793739233,2.92524203862869,0.61101370474417,10.2832150218469,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.98,4.71921593879234,3.04741801597278,32.8146645704194,4.16802210282436,2.38344239332947,2.63618089732914,0,3.41,6.28158817668843,4.12984261878392,24.2139977792776,3.13013698187648,1.84210796970335,3.41086701242133,0,5.423,7.21146422086214,3.79909993834907,26.322024064325,2.72619666829161,1.32979240657609,4.72493697219805,0,8.107,6.84063848996124,4.0535334130565,24.6698348847695,2.87410256704513,0.843794065617521,7.44634924942416,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.991,4.70464749858049,3.00074945393763,33.3250081471409,4.18095174746862,2.36295705604244,2.65903491183326,0,3.421,6.27115439482439,4.14950309264182,24.0992711096726,3.13535002173955,1.8331348713313,3.42756302629084,0,5.434,7.19839248189188,3.8043461964294,26.2857255456551,2.73115098581549,1.32469497274418,4.74311855669204,0,8.118,6.83429625432175,4.06499903975639,24.6002518135878,2.87677198038718,0.841869457295116,7.46337244181199,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.002,4.68969863464656,2.95375303360226,33.8552339557125,4.19430275121549,2.34250681051277,2.68224846945236,0,3.432,6.26096282947837,4.1684880420313,23.989513461881,3.14045884248038,1.82428986872913,3.44418144006725,0,5.445,7.18545848653574,3.80963898841792,26.2492063694278,2.73607085918462,1.31964343187066,4.76127501977778,0,8.129,6.82802646997585,4.0764036501425,24.5314273517796,2.87941577986054,0.839958970350086,7.48034788480301,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.013,4.67436108609735,2.90648861580402,34.4057772861213,4.20808988701739,2.32208697769367,2.70583546935875,0,3.443,6.25100324675053,4.18681714401807,23.884491861049,3.14546749365847,1.81556876176315,3.46072560814375,0,5.456,7.1726606902293,3.81497839399347,26.2124682429253,2.74095640881198,1.3146372232825,4.7794062087267,0,8.14,6.82182805185719,4.08774719835235,24.4633523424118,2.88203426921365,0.838062414233071,7.49727609837922,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
